OrderID,ShipmentID,ShipDate,DeliveryDays,DeliveryDate,ShippingMode,ShippingCost,DeliveryStatus
10389,SH9389,2023-02-19,7,2023-02-26,Air,312.04,Delayed
10390,SH9390,2023-09-30,3,2023-10-03,Sea,444.69,On Time
10391,SH9391,2023-03-15,4,2023-03-19,Sea,408.36,On Time
10392,SH9392,2023-07-17,5,2023-07-22,Sea,415.76,On Time
10393,SH9393,2023-06-30,6,2023-07-06,Air,393.92,Delayed
10394,SH9394,2023-02-18,7,2023-02-25,Sea,124.18,Delayed
10395,SH9395,2023-03-15,4,2023-03-19,Air,70.97,On Time
10396,SH9396,2023-04-24,2,2023-04-26,Sea,412.35,On Time
10397,SH9397,2023-09-04,3,2023-09-07,Road,233.96,On Time
10398,SH9398,2023-11-07,7,2023-11-14,Air,248.69,Delayed
10399,SH9399,2023-06-10,3,2023-06-13,Air,87.19,On Time
10400,SH9400,2023-10-03,7,2023-10-10,Air,396.47,Delayed
10401,SH9401,2023-09-26,5,2023-10-01,Air,171.54,On Time
10402,SH9402,2023-11-02,4,2023-11-06,Road,155.24,On Time
10403,SH9403,2023-01-31,6,2023-02-06,Air,304.77,Delayed
10404,SH9404,2023-04-08,3,2023-04-11,Road,466.75,On Time
10405,SH9405,2023-09-09,2,2023-09-11,Sea,207.08,On Time
10406,SH9406,2023-01-08,3,2023-01-11,Road,315.74,On Time
10407,SH9407,2023-04-04,7,2023-04-11,Air,73.16,Delayed
10408,SH9408,2023-04-24,4,2023-04-28,Sea,122.27,On Time
10409,SH9409,2023-09-17,7,2023-09-24,Road,327.44,Delayed
10410,SH9410,2023-04-18,2,2023-04-20,Sea,490.49,On Time
10411,SH9411,2023-03-06,3,2023-03-09,Road,264.11,On Time
10412,SH9412,2023-12-26,3,2023-12-29,Air,56.13,On Time
10413,SH9413,2023-09-29,5,2023-10-04,Air,213.25,On Time
10414,SH9414,2023-07-19,5,2023-07-24,Sea,315.0,On Time
10415,SH9415,2023-12-15,4,2023-12-19,Air,317.79,On Time
10416,SH9416,2023-12-04,5,2023-12-09,Air,326.71,On Time
10417,SH9417,2023-05-27,6,2023-06-02,Sea,423.7,Delayed
10418,SH9418,2023-03-03,7,2023-03-10,Air,136.44,Delayed
10419,SH9419,2023-05-02,5,2023-05-07,Air,283.46,On Time
10420,SH9420,2023-03-04,5,2023-03-09,Road,116.72,On Time
10421,SH9421,2023-11-06,5,2023-11-11,Air,173.62,On Time
10422,SH9422,2023-01-27,4,2023-01-31,Sea,392.83,On Time
10423,SH9423,2023-04-27,5,2023-05-02,Sea,305.67,On Time
10424,SH9424,2023-02-10,5,2023-02-15,Road,163.42,On Time
10425,SH9425,2023-12-11,3,2023-12-14,Road,284.37,On Time
10426,SH9426,2023-04-28,3,2023-05-01,Road,340.83,On Time
10427,SH9427,2023-05-17,3,2023-05-20,Road,484.45,On Time
10428,SH9428,2023-10-06,7,2023-10-13,Air,230.55,Delayed
10429,SH9429,2023-10-27,6,2023-11-02,Road,111.31,Delayed
10430,SH9430,2023-01-22,6,2023-01-28,Sea,497.38,Delayed
10431,SH9431,2023-02-02,2,2023-02-04,Air,499.83,On Time
10432,SH9432,2023-09-06,4,2023-09-10,Road,248.46,On Time
10433,SH9433,2023-01-28,6,2023-02-03,Air,443.19,Delayed
10434,SH9434,2023-03-15,4,2023-03-19,Air,266.73,On Time
10435,SH9435,2023-04-09,5,2023-04-14,Air,141.18,On Time
10436,SH9436,2023-06-11,6,2023-06-17,Sea,197.09,Delayed
10437,SH9437,2023-12-13,4,2023-12-17,Sea,452.17,On Time
10438,SH9438,2023-10-28,6,2023-11-03,Road,356.5,Delayed
10439,SH9439,2023-10-27,7,2023-11-03,Air,417.26,Delayed
10440,SH9440,2023-10-16,5,2023-10-21,Sea,441.06,On Time
10441,SH9441,2023-08-01,7,2023-08-08,Sea,326.82,Delayed
10442,SH9442,2023-03-19,4,2023-03-23,Air,363.46,On Time
10443,SH9443,2023-05-25,6,2023-05-31,Air,233.22,Delayed
10444,SH9444,2023-02-05,4,2023-02-09,Road,413.88,On Time
10445,SH9445,2023-12-04,2,2023-12-06,Air,141.23,On Time
10446,SH9446,2023-01-06,5,2023-01-11,Road,384.58,On Time
10447,SH9447,2023-11-25,2,2023-11-27,Road,90.22,On Time
10448,SH9448,2023-04-10,5,2023-04-15,Sea,52.45,On Time
10449,SH9449,2023-08-06,7,2023-08-13,Air,293.68,Delayed
10450,SH9450,2023-01-29,7,2023-02-05,Sea,150.73,Delayed
10451,SH9451,2023-07-21,4,2023-07-25,Air,405.11,On Time
10452,SH9452,2023-10-01,7,2023-10-08,Sea,283.8,Delayed
10453,SH9453,2023-11-12,3,2023-11-15,Road,177.61,On Time
10454,SH9454,2023-05-08,4,2023-05-12,Road,95.02,On Time
10455,SH9455,2023-07-23,7,2023-07-30,Air,380.03,Delayed
10456,SH9456,2023-01-10,6,2023-01-16,Sea,53.56,Delayed
10457,SH9457,2023-10-16,2,2023-10-18,Air,100.17,On Time
10458,SH9458,2023-03-30,6,2023-04-05,Road,99.5,Delayed
10459,SH9459,2023-11-16,3,2023-11-19,Road,249.37,On Time
10460,SH9460,2023-01-21,3,2023-01-24,Air,105.24,On Time
10461,SH9461,2023-03-23,6,2023-03-29,Sea,407.38,Delayed
10462,SH9462,2023-04-18,6,2023-04-24,Sea,249.3,Delayed
10463,SH9463,2023-11-09,5,2023-11-14,Air,386.44,On Time
10464,SH9464,2023-08-20,5,2023-08-25,Road,317.31,On Time
10465,SH9465,2023-04-23,2,2023-04-25,Road,70.15,On Time
10466,SH9466,2023-08-10,7,2023-08-17,Sea,337.58,Delayed
10467,SH9467,2023-05-05,4,2023-05-09,Road,362.62,On Time
10468,SH9468,2023-09-02,3,2023-09-05,Road,185.6,On Time
10469,SH9469,2023-06-28,5,2023-07-03,Road,279.25,On Time
10470,SH9470,2023-03-07,7,2023-03-14,Air,263.43,Delayed
10471,SH9471,2023-01-05,4,2023-01-09,Air,381.5,On Time
10472,SH9472,2023-07-27,2,2023-07-29,Road,487.36,On Time
10473,SH9473,2023-01-23,3,2023-01-26,Road,225.37,On Time
10474,SH9474,2023-10-22,2,2023-10-24,Road,498.02,On Time
10475,SH9475,2023-01-17,4,2023-01-21,Air,240.01,On Time
10476,SH9476,2023-12-11,4,2023-12-15,Sea,390.28,On Time
10477,SH9477,2023-07-27,5,2023-08-01,Air,167.8,On Time
10478,SH9478,2023-07-22,3,2023-07-25,Air,434.73,On Time
10479,SH9479,2023-05-01,2,2023-05-03,Road,438.99,On Time
10480,SH9480,2023-05-18,2,2023-05-20,Road,291.03,On Time
10481,SH9481,2023-10-28,5,2023-11-02,Air,374.49,On Time
10482,SH9482,2023-10-23,6,2023-10-29,Road,135.75,Delayed
10483,SH9483,2023-01-26,2,2023-01-28,Road,190.31,On Time
10484,SH9484,2023-11-09,5,2023-11-14,Air,217.2,On Time
10485,SH9485,2023-08-23,4,2023-08-27,Road,276.97,On Time
10486,SH9486,2023-05-03,4,2023-05-07,Road,217.59,On Time
10487,SH9487,2023-04-02,6,2023-04-08,Air,224.87,Delayed
10488,SH9488,2023-11-17,6,2023-11-23,Air,99.19,Delayed
10489,SH9489,2023-07-20,7,2023-07-27,Air,211.77,Delayed
10490,SH9490,2023-06-30,3,2023-07-03,Air,256.32,On Time
10491,SH9491,2023-12-13,3,2023-12-16,Air,156.57,On Time
10492,SH9492,2023-03-19,6,2023-03-25,Road,130.44,Delayed
10493,SH9493,2023-05-19,4,2023-05-23,Road,119.14,On Time
10494,SH9494,2023-05-19,3,2023-05-22,Air,199.03,On Time
10495,SH9495,2023-01-11,2,2023-01-13,Air,445.4,On Time
10496,SH9496,2023-07-21,6,2023-07-27,Sea,52.51,Delayed
10497,SH9497,2023-11-15,2,2023-11-17,Sea,132.15,On Time
10498,SH9498,2023-12-13,6,2023-12-19,Sea,158.72,Delayed
10499,SH9499,2023-08-09,6,2023-08-15,Sea,247.93,Delayed
10500,SH9500,2023-03-02,6,2023-03-08,Road,207.44,Delayed
10501,SH9501,2023-05-28,3,2023-05-31,Road,337.95,On Time
10502,SH9502,2023-04-19,2,2023-04-21,Air,60.96,On Time
10503,SH9503,2023-02-08,4,2023-02-12,Sea,290.96,On Time
10504,SH9504,2023-05-16,4,2023-05-20,Sea,239.96,On Time
10505,SH9505,2023-08-11,2,2023-08-13,Air,232.62,On Time
10506,SH9506,2023-11-01,7,2023-11-08,Air,494.63,Delayed
10507,SH9507,2023-05-14,5,2023-05-19,Air,249.62,On Time
10508,SH9508,2023-12-01,6,2023-12-07,Road,385.1,Delayed
10509,SH9509,2023-02-23,4,2023-02-27,Sea,122.3,On Time
10510,SH9510,2023-03-05,6,2023-03-11,Air,304.54,Delayed
10511,SH9511,2023-01-25,3,2023-01-28,Road,495.59,On Time
10512,SH9512,2023-02-15,7,2023-02-22,Air,381.82,Delayed
10513,SH9513,2023-11-05,3,2023-11-08,Air,138.94,On Time
10514,SH9514,2023-02-17,5,2023-02-22,Sea,217.45,On Time
10515,SH9515,2023-05-29,4,2023-06-02,Road,227.93,On Time
10516,SH9516,2023-08-05,5,2023-08-10,Air,341.38,On Time
10517,SH9517,2023-12-08,4,2023-12-12,Road,476.92,On Time
10518,SH9518,2023-02-18,3,2023-02-21,Sea,268.52,On Time
10519,SH9519,2023-12-15,6,2023-12-21,Sea,152.14,Delayed
10520,SH9520,2023-11-06,3,2023-11-09,Road,459.64,On Time
10521,SH9521,2023-01-25,5,2023-01-30,Road,287.04,On Time
10522,SH9522,2023-05-27,3,2023-05-30,Road,309.76,On Time
10523,SH9523,2023-04-01,6,2023-04-07,Road,214.14,Delayed
10524,SH9524,2023-06-25,7,2023-07-02,Air,469.28,Delayed
10525,SH9525,2023-03-06,7,2023-03-13,Road,109.72,Delayed
10526,SH9526,2023-05-01,7,2023-05-08,Air,85.5,Delayed
10527,SH9527,2023-08-13,7,2023-08-20,Sea,436.34,Delayed
10528,SH9528,2023-06-07,5,2023-06-12,Sea,370.57,On Time
10529,SH9529,2023-06-28,6,2023-07-04,Road,420.79,Delayed
10530,SH9530,2023-11-18,7,2023-11-25,Road,415.52,Delayed
10531,SH9531,2023-12-09,6,2023-12-15,Air,91.62,Delayed
10532,SH9532,2023-02-27,6,2023-03-05,Road,386.14,Delayed
10533,SH9533,2023-03-01,6,2023-03-07,Air,444.91,Delayed
10534,SH9534,2023-08-10,3,2023-08-13,Sea,412.86,On Time
10535,SH9535,2023-07-06,3,2023-07-09,Air,326.54,On Time
10536,SH9536,2023-02-18,2,2023-02-20,Air,204.1,On Time
10537,SH9537,2023-04-14,7,2023-04-21,Road,217.37,Delayed
10538,SH9538,2023-02-15,7,2023-02-22,Sea,239.14,Delayed
10539,SH9539,2023-01-17,4,2023-01-21,Air,170.21,On Time
10540,SH9540,2023-08-25,6,2023-08-31,Air,346.68,Delayed
10541,SH9541,2023-12-29,4,2024-01-02,Air,134.39,On Time
10542,SH9542,2023-02-21,7,2023-02-28,Air,220.5,Delayed
10543,SH9543,2023-11-07,4,2023-11-11,Air,293.05,On Time
10544,SH9544,2023-02-04,2,2023-02-06,Sea,393.95,On Time
10545,SH9545,2023-05-05,5,2023-05-10,Sea,362.49,On Time
10546,SH9546,2023-03-20,3,2023-03-23,Air,208.13,On Time
10547,SH9547,2023-05-04,7,2023-05-11,Road,110.15,Delayed
10548,SH9548,2023-07-25,4,2023-07-29,Sea,357.71,On Time
10549,SH9549,2023-08-18,2,2023-08-20,Sea,102.23,On Time
10550,SH9550,2023-03-12,6,2023-03-18,Sea,278.61,Delayed
10551,SH9551,2023-08-20,6,2023-08-26,Road,144.37,Delayed
10552,SH9552,2023-01-23,3,2023-01-26,Road,241.68,On Time
10553,SH9553,2023-04-19,7,2023-04-26,Sea,154.22,Delayed
10554,SH9554,2023-12-31,5,2024-01-05,Air,223.02,On Time
10555,SH9555,2023-08-31,6,2023-09-06,Road,247.45,Delayed
10556,SH9556,2023-09-09,4,2023-09-13,Road,269.73,On Time
10557,SH9557,2023-05-16,3,2023-05-19,Road,198.27,On Time
10558,SH9558,2023-04-02,4,2023-04-06,Road,264.22,On Time
10559,SH9559,2023-03-22,4,2023-03-26,Air,242.85,On Time
10560,SH9560,2023-06-27,2,2023-06-29,Road,435.51,On Time
10561,SH9561,2023-10-26,3,2023-10-29,Air,100.59,On Time
10562,SH9562,2023-11-05,2,2023-11-07,Air,143.93,On Time
10563,SH9563,2023-04-13,2,2023-04-15,Air,161.39,On Time
10564,SH9564,2023-12-29,6,2024-01-04,Sea,126.86,Delayed
10565,SH9565,2023-12-02,7,2023-12-09,Sea,290.63,Delayed
10566,SH9566,2023-04-23,7,2023-04-30,Road,397.57,Delayed
10567,SH9567,2023-07-02,4,2023-07-06,Sea,100.98,On Time
10568,SH9568,2023-04-15,3,2023-04-18,Sea,275.82,On Time
10569,SH9569,2023-01-18,3,2023-01-21,Road,178.2,On Time
10570,SH9570,2023-04-08,7,2023-04-15,Sea,127.82,Delayed
10571,SH9571,2023-10-22,4,2023-10-26,Road,301.23,On Time
10572,SH9572,2023-05-28,4,2023-06-01,Sea,202.41,On Time
10573,SH9573,2023-10-31,7,2023-11-07,Sea,428.51,Delayed
10574,SH9574,2023-01-04,6,2023-01-10,Road,86.28,Delayed
10575,SH9575,2023-04-30,4,2023-05-04,Sea,322.53,On Time
10576,SH9576,2023-12-10,2,2023-12-12,Air,362.56,On Time
10577,SH9577,2023-04-06,6,2023-04-12,Air,332.28,Delayed
10578,SH9578,2023-07-11,3,2023-07-14,Sea,466.28,On Time
10579,SH9579,2023-01-05,4,2023-01-09,Air,343.09,On Time
10580,SH9580,2023-04-22,7,2023-04-29,Road,335.85,Delayed
10581,SH9581,2023-06-27,3,2023-06-30,Sea,240.3,On Time
10582,SH9582,2023-09-16,2,2023-09-18,Air,105.6,On Time
10583,SH9583,2023-12-28,2,2023-12-30,Road,342.38,On Time
10584,SH9584,2023-01-23,2,2023-01-25,Road,284.73,On Time
10585,SH9585,2023-08-09,6,2023-08-15,Sea,115.54,Delayed
10586,SH9586,2023-06-24,3,2023-06-27,Air,239.42,On Time
10587,SH9587,2023-08-14,5,2023-08-19,Sea,323.3,On Time
10588,SH9588,2023-03-08,5,2023-03-13,Air,399.83,On Time
10589,SH9589,2023-10-06,6,2023-10-12,Sea,202.86,Delayed
10590,SH9590,2023-09-08,7,2023-09-15,Road,432.58,Delayed
10591,SH9591,2023-09-19,5,2023-09-24,Sea,264.67,On Time
10592,SH9592,2023-05-12,4,2023-05-16,Road,269.34,On Time
10593,SH9593,2023-04-25,5,2023-04-30,Sea,337.9,On Time
10594,SH9594,2023-10-14,7,2023-10-21,Road,386.53,Delayed
10595,SH9595,2023-10-16,7,2023-10-23,Air,93.68,Delayed
10596,SH9596,2023-07-31,7,2023-08-07,Air,111.25,Delayed
10597,SH9597,2023-01-21,3,2023-01-24,Sea,141.14,On Time
10598,SH9598,2023-08-04,5,2023-08-09,Sea,223.87,On Time
10599,SH9599,2023-11-07,7,2023-11-14,Sea,313.34,Delayed
10600,SH9600,2023-09-10,3,2023-09-13,Sea,369.87,On Time
10601,SH9601,2023-09-30,2,2023-10-02,Road,434.21,On Time
10602,SH9602,2023-07-01,2,2023-07-03,Air,77.63,On Time
10603,SH9603,2023-07-15,5,2023-07-20,Sea,289.52,On Time
10604,SH9604,2023-11-11,2,2023-11-13,Road,368.98,On Time
10605,SH9605,2023-03-22,7,2023-03-29,Sea,175.6,Delayed
10606,SH9606,2023-07-01,5,2023-07-06,Air,90.12,On Time
10607,SH9607,2023-06-14,3,2023-06-17,Air,430.65,On Time
10608,SH9608,2023-07-22,6,2023-07-28,Road,73.34,Delayed
10609,SH9609,2023-01-16,3,2023-01-19,Sea,322.23,On Time
10610,SH9610,2023-12-14,6,2023-12-20,Air,344.62,Delayed
10611,SH9611,2023-09-04,7,2023-09-11,Sea,154.91,Delayed
10612,SH9612,2023-01-15,6,2023-01-21,Sea,134.24,Delayed
10613,SH9613,2023-04-11,7,2023-04-18,Road,209.63,Delayed
10614,SH9614,2023-02-04,4,2023-02-08,Sea,378.21,On Time
10615,SH9615,2023-09-15,5,2023-09-20,Air,422.85,On Time
10616,SH9616,2023-02-05,4,2023-02-09,Air,205.55,On Time
10617,SH9617,2023-01-20,4,2023-01-24,Sea,114.1,On Time
10618,SH9618,2023-06-02,6,2023-06-08,Sea,490.36,Delayed
10619,SH9619,2023-09-18,7,2023-09-25,Road,416.25,Delayed
10620,SH9620,2023-06-14,2,2023-06-16,Air,400.37,On Time
10621,SH9621,2023-03-20,3,2023-03-23,Road,441.21,On Time
10622,SH9622,2023-11-12,3,2023-11-15,Road,465.75,On Time
10623,SH9623,2023-05-18,3,2023-05-21,Air,498.42,On Time
10624,SH9624,2023-12-27,5,2024-01-01,Road,196.48,On Time
10625,SH9625,2023-07-28,5,2023-08-02,Sea,224.3,On Time
10626,SH9626,2023-08-31,7,2023-09-07,Air,355.94,Delayed
10627,SH9627,2023-03-10,5,2023-03-15,Air,496.22,On Time
10628,SH9628,2023-04-28,3,2023-05-01,Road,362.66,On Time
10629,SH9629,2023-07-22,3,2023-07-25,Road,206.05,On Time
10630,SH9630,2023-09-09,6,2023-09-15,Road,425.95,Delayed
10631,SH9631,2023-10-07,7,2023-10-14,Air,138.13,Delayed
10632,SH9632,2023-04-23,2,2023-04-25,Road,441.26,On Time
10633,SH9633,2023-11-28,2,2023-11-30,Road,89.39,On Time
10634,SH9634,2023-08-24,5,2023-08-29,Sea,199.33,On Time
10635,SH9635,2023-06-27,4,2023-07-01,Sea,349.95,On Time
10636,SH9636,2023-05-24,2,2023-05-26,Road,240.07,On Time
10637,SH9637,2023-02-03,4,2023-02-07,Air,92.16,On Time
10638,SH9638,2023-07-02,4,2023-07-06,Sea,180.41,On Time
10639,SH9639,2023-03-10,5,2023-03-15,Road,453.83,On Time
10640,SH9640,2023-01-05,2,2023-01-07,Air,216.46,On Time
10641,SH9641,2023-10-15,7,2023-10-22,Air,220.2,Delayed
10642,SH9642,2023-09-28,5,2023-10-03,Sea,109.97,On Time
10643,SH9643,2023-08-26,2,2023-08-28,Road,395.07,On Time
10644,SH9644,2023-10-05,5,2023-10-10,Sea,327.1,On Time
10645,SH9645,2023-02-12,7,2023-02-19,Air,123.87,Delayed
10646,SH9646,2023-05-02,5,2023-05-07,Air,206.75,On Time
10647,SH9647,2023-10-04,5,2023-10-09,Sea,408.58,On Time
10648,SH9648,2023-08-20,5,2023-08-25,Sea,71.03,On Time
10649,SH9649,2023-11-01,3,2023-11-04,Air,446.54,On Time
10650,SH9650,2023-03-28,2,2023-03-30,Road,334.65,On Time
10651,SH9651,2023-03-05,2,2023-03-07,Road,292.66,On Time
10652,SH9652,2023-07-12,6,2023-07-18,Air,468.38,Delayed
10653,SH9653,2023-10-21,2,2023-10-23,Air,170.31,On Time
10654,SH9654,2023-02-02,6,2023-02-08,Air,361.79,Delayed
10655,SH9655,2023-11-28,3,2023-12-01,Air,209.77,On Time
10656,SH9656,2023-05-28,4,2023-06-01,Air,259.97,On Time
10657,SH9657,2023-04-19,6,2023-04-25,Road,337.61,Delayed
10658,SH9658,2023-12-27,5,2024-01-01,Air,68.52,On Time
10659,SH9659,2023-04-21,5,2023-04-26,Air,260.18,On Time
10660,SH9660,2023-10-05,3,2023-10-08,Air,253.38,On Time
10661,SH9661,2023-07-31,3,2023-08-03,Air,258.65,On Time
10662,SH9662,2023-05-20,5,2023-05-25,Sea,268.69,On Time
10663,SH9663,2023-03-28,7,2023-04-04,Sea,136.73,Delayed
10664,SH9664,2023-02-15,2,2023-02-17,Air,156.7,On Time
10665,SH9665,2023-03-24,7,2023-03-31,Sea,75.97,Delayed
10666,SH9666,2023-03-06,2,2023-03-08,Air,436.7,On Time
10667,SH9667,2023-12-11,5,2023-12-16,Sea,460.65,On Time
10668,SH9668,2023-11-19,6,2023-11-25,Sea,342.31,Delayed
10669,SH9669,2023-02-26,2,2023-02-28,Road,463.55,On Time
10670,SH9670,2023-03-16,6,2023-03-22,Sea,128.04,Delayed
10671,SH9671,2023-05-10,5,2023-05-15,Sea,482.37,On Time
10672,SH9672,2023-09-15,7,2023-09-22,Road,380.92,Delayed
10673,SH9673,2023-08-21,5,2023-08-26,Air,264.74,On Time
10674,SH9674,2023-05-18,7,2023-05-25,Road,52.57,Delayed
10675,SH9675,2023-12-19,4,2023-12-23,Air,70.82,On Time
10676,SH9676,2023-12-22,7,2023-12-29,Road,339.53,Delayed
10677,SH9677,2023-04-24,6,2023-04-30,Air,89.57,Delayed
10678,SH9678,2023-11-05,2,2023-11-07,Sea,481.05,On Time
10679,SH9679,2023-05-28,2,2023-05-30,Sea,306.38,On Time
10680,SH9680,2023-02-03,6,2023-02-09,Air,92.46,Delayed
10681,SH9681,2023-09-18,5,2023-09-23,Sea,453.92,On Time
10682,SH9682,2023-03-29,2,2023-03-31,Air,235.38,On Time
10683,SH9683,2023-11-28,5,2023-12-03,Sea,317.6,On Time
10684,SH9684,2023-09-24,4,2023-09-28,Air,492.47,On Time
10685,SH9685,2023-11-17,5,2023-11-22,Road,219.56,On Time
10686,SH9686,2023-01-31,6,2023-02-06,Road,131.39,Delayed
10687,SH9687,2023-08-22,2,2023-08-24,Sea,129.46,On Time
10688,SH9688,2023-03-18,2,2023-03-20,Road,157.9,On Time
10689,SH9689,2023-05-11,2,2023-05-13,Air,347.0,On Time
10690,SH9690,2023-09-29,7,2023-10-06,Air,462.0,Delayed
10691,SH9691,2023-03-31,7,2023-04-07,Road,247.74,Delayed
10692,SH9692,2023-06-21,7,2023-06-28,Sea,68.62,Delayed
10693,SH9693,2023-05-10,6,2023-05-16,Road,367.2,Delayed
10694,SH9694,2023-06-25,4,2023-06-29,Road,131.13,On Time
10695,SH9695,2023-01-27,3,2023-01-30,Sea,215.54,On Time
10696,SH9696,2023-03-03,5,2023-03-08,Sea,389.9,On Time
10697,SH9697,2023-03-10,2,2023-03-12,Air,90.48,On Time
10698,SH9698,2023-01-28,4,2023-02-01,Air,274.85,On Time
10699,SH9699,2023-03-25,3,2023-03-28,Sea,419.04,On Time
10700,SH9700,2024-01-01,4,2024-01-05,Sea,145.91,On Time
10701,SH9701,2023-03-02,7,2023-03-09,Air,224.22,Delayed
10702,SH9702,2023-02-10,5,2023-02-15,Air,367.3,On Time
10703,SH9703,2023-05-04,3,2023-05-07,Air,149.91,On Time
10704,SH9704,2023-10-21,3,2023-10-24,Air,354.57,On Time
10705,SH9705,2023-10-05,5,2023-10-10,Road,403.49,On Time
10706,SH9706,2023-11-01,6,2023-11-07,Sea,495.48,Delayed
10707,SH9707,2023-10-10,3,2023-10-13,Sea,99.31,On Time
10708,SH9708,2023-07-11,2,2023-07-13,Air,347.39,On Time
10709,SH9709,2023-10-20,7,2023-10-27,Sea,238.39,Delayed
10710,SH9710,2023-06-02,7,2023-06-09,Road,174.36,Delayed
10711,SH9711,2023-08-22,6,2023-08-28,Air,336.76,Delayed
10712,SH9712,2023-05-28,2,2023-05-30,Sea,171.87,On Time
10713,SH9713,2023-09-30,6,2023-10-06,Road,81.06,Delayed
10714,SH9714,2023-12-02,2,2023-12-04,Air,80.71,On Time
10715,SH9715,2023-05-16,7,2023-05-23,Air,453.9,Delayed
10716,SH9716,2023-06-22,2,2023-06-24,Road,196.42,On Time
10717,SH9717,2023-01-30,3,2023-02-02,Sea,482.74,On Time
10718,SH9718,2023-05-18,2,2023-05-20,Sea,128.77,On Time
10719,SH9719,2023-08-31,3,2023-09-03,Sea,469.16,On Time
10720,SH9720,2023-12-12,4,2023-12-16,Road,244.69,On Time
10721,SH9721,2023-08-18,7,2023-08-25,Air,214.97,Delayed
10722,SH9722,2023-10-15,6,2023-10-21,Sea,83.84,Delayed
10723,SH9723,2023-10-31,5,2023-11-05,Road,276.99,On Time
10724,SH9724,2023-02-05,4,2023-02-09,Road,301.97,On Time
10725,SH9725,2023-01-03,7,2023-01-10,Sea,147.96,Delayed
10726,SH9726,2023-12-29,4,2024-01-02,Road,226.11,On Time
10727,SH9727,2023-07-15,7,2023-07-22,Sea,217.74,Delayed
10728,SH9728,2023-04-05,5,2023-04-10,Sea,56.13,On Time
10729,SH9729,2023-11-25,2,2023-11-27,Air,369.49,On Time
10730,SH9730,2023-11-06,6,2023-11-12,Air,91.8,Delayed
10731,SH9731,2023-05-16,6,2023-05-22,Sea,289.01,Delayed
10732,SH9732,2023-07-24,2,2023-07-26,Sea,493.5,On Time
10733,SH9733,2023-09-08,4,2023-09-12,Sea,305.07,On Time
10734,SH9734,2023-05-28,4,2023-06-01,Road,428.26,On Time
10735,SH9735,2023-12-14,2,2023-12-16,Road,437.59,On Time
10736,SH9736,2023-12-15,2,2023-12-17,Sea,225.07,On Time
10737,SH9737,2023-09-13,3,2023-09-16,Sea,407.09,On Time
10738,SH9738,2023-12-01,4,2023-12-05,Road,205.0,On Time
10739,SH9739,2023-06-26,3,2023-06-29,Road,382.49,On Time
10740,SH9740,2023-05-06,2,2023-05-08,Sea,406.61,On Time
10741,SH9741,2023-09-10,2,2023-09-12,Sea,164.79,On Time
10742,SH9742,2023-05-13,7,2023-05-20,Road,97.53,Delayed
10743,SH9743,2023-02-20,6,2023-02-26,Air,453.33,Delayed
10744,SH9744,2023-04-04,5,2023-04-09,Sea,491.05,On Time
10745,SH9745,2023-11-08,3,2023-11-11,Road,150.66,On Time
10746,SH9746,2023-08-10,6,2023-08-16,Road,140.8,Delayed
10747,SH9747,2023-12-02,3,2023-12-05,Road,162.34,On Time
10748,SH9748,2023-12-02,5,2023-12-07,Road,471.61,On Time
10749,SH9749,2023-01-21,6,2023-01-27,Sea,480.82,Delayed
10750,SH9750,2023-07-25,3,2023-07-28,Road,69.64,On Time
10751,SH9751,2023-04-02,6,2023-04-08,Road,476.47,Delayed
10752,SH9752,2023-12-22,6,2023-12-28,Sea,144.62,Delayed
10753,SH9753,2023-06-24,7,2023-07-01,Air,348.82,Delayed
10754,SH9754,2023-07-10,4,2023-07-14,Road,393.58,On Time
10755,SH9755,2023-11-09,5,2023-11-14,Air,313.92,On Time
10756,SH9756,2023-01-03,7,2023-01-10,Road,395.62,Delayed
10757,SH9757,2023-12-28,5,2024-01-02,Air,436.21,On Time
10758,SH9758,2023-06-19,3,2023-06-22,Air,140.54,On Time
10759,SH9759,2023-01-26,3,2023-01-29,Sea,429.73,On Time
10760,SH9760,2024-01-01,7,2024-01-08,Air,123.63,Delayed
10761,SH9761,2023-03-11,3,2023-03-14,Sea,140.39,On Time
10762,SH9762,2023-07-15,4,2023-07-19,Sea,426.99,On Time
10763,SH9763,2023-03-27,4,2023-03-31,Sea,83.75,On Time
10764,SH9764,2023-07-28,7,2023-08-04,Sea,366.21,Delayed
10765,SH9765,2023-02-19,7,2023-02-26,Air,242.8,Delayed
10766,SH9766,2023-02-03,6,2023-02-09,Sea,441.9,Delayed
10767,SH9767,2023-11-15,2,2023-11-17,Air,499.95,On Time
10768,SH9768,2023-06-21,4,2023-06-25,Road,489.59,On Time
10769,SH9769,2023-05-11,2,2023-05-13,Sea,463.94,On Time
10770,SH9770,2023-04-13,2,2023-04-15,Air,389.03,On Time
10771,SH9771,2023-02-05,4,2023-02-09,Road,296.37,On Time
10772,SH9772,2023-11-04,6,2023-11-10,Sea,208.45,Delayed
10773,SH9773,2023-07-20,2,2023-07-22,Sea,56.96,On Time
10774,SH9774,2023-10-30,4,2023-11-03,Sea,205.82,On Time
10775,SH9775,2023-03-19,6,2023-03-25,Sea,428.45,Delayed
10776,SH9776,2023-11-18,5,2023-11-23,Road,466.28,On Time
10777,SH9777,2023-01-15,4,2023-01-19,Road,450.03,On Time
10778,SH9778,2023-12-17,6,2023-12-23,Air,410.33,Delayed
